鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
板橋區,租賃房屋,新北市板橋區瑞安街５９巷８號４樓,0.0,,,,1140124,土地0建物0車位0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720204,17.46,11,1,11,有,無,有,11000,630,,0.0,0,租金總額含水費；網路費；其他垃圾代收；,RPUOMLRJKHKGFAF48CC,分租套房,無,1140124~1150723,無,冷氣、熱水器、洗衣機、電視機、冰箱、網路,一般代管
板橋區,租賃房屋,新北市板橋區瑞安街５９巷８號４樓,0.0,,,,1140122,土地0建物0車位0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720204,17.46,11,1,11,有,無,有,9000,515,,0.0,0,租金總額含水費；網路費；其他垃圾代收；,RPXOMLRJKHKGFAF78CC,分租套房,無,1140122~1150630,無,冷氣、熱水器、洗衣機、電視機、冰箱、網路,一般代管
板橋區,租賃房屋,新北市板橋區大仁街５８號２樓,0.0,,,,1140124,土地0建物1車位0,二層,4,公寓(5樓含以下無電梯),住家用,加強磚造,0620702,103.63,3,2,2,有,無,有,31500,304,,0.0,0,此為新北市社會住宅包租代管計畫之物件，評定市價租金為35000元，因選擇 代管 方案須打 九折 且簽約租金無條件捨去至百分位，實際租賃契約金額為31500元。,RPOPMLRJKHKGFAF97CC,整棟(戶)出租,無,1140201~1150131,無,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
新莊區,租賃房屋,新北市新莊區中正路９２９巷７弄１８號５樓,0.0,,,,1140123,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0770519,106.82,3,2,2,有,無,無,14500,136,,0.0,0,此為新北市社會住宅包租代管計畫之物件，評定市價租金為18200元，因選擇 包租 方案須打 八折 且簽約租金無條件捨去至百分位，實際租賃契約金額為14500元。,RPVOMLRJKHKGFBF68CC,整棟(戶)出租,無,1140201~1170131,無,冷氣、熱水器、瓦斯或天然氣,社會住宅包租轉租
新店區,租賃房屋,新北市新店區中央路１６１號１２樓之２,0.0,,,,1140131,土地0建物1車位0,十二層,22,住宅大樓(11層含以上有電梯),住家用,鋼骨構造、鋼筋混凝土構造,1011114,118.6,2,1,1,有,有,無,29920,252,,0.0,0,未租賃車位，建物登記含有車位面積；續租案件；,RPTNMLRJKHKGFCF48CC,整棟(戶)出租,有,1140201~1160131,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,一般轉租
汐止區,租賃房屋,新北市汐止區新台五路一段７７號樓之４,0.0,,,,1140121,土地0建物1車位0,一層,21,廠辦,工商用,鋼造,0830330,88.63000000000001,0,0,0,無,有,無,26000,293,,0.0,0,,RPVNMLRJKHKGFDF78CC,,有,1140301~1170229,有,,
淡水區,租賃房屋,新北市淡水區新春街１４０號五樓之８,0.0,,,,1140122,土地0建物1車位0,五層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851116,106.05,3,2,2,有,有,有,17000,160,,0.0,0,此為新北市社會住宅包租代管計畫之物件評定市場租金為18900元因選擇代管方案需打9折且簽約租金無條件捨去至百分位實際租賃金額17000元,RPRNMLRJKHKGFEF48CC,整棟(戶)出租,有,1140122~1150121,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
蘆洲區,租賃房屋,新北市蘆洲區民族路１６８號４樓,0.0,,,,1140124,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0740513,99.3,4,2,2,有,無,無,16000,161,,0.0,0,此為新北市社會住宅包租代管計畫之物件，評定市價租金為17800元，因選擇代管方案須打9折且簽約租金無條件捨去至百分位，實際租賃契約金額16000元,RPXNMLRJKHKGFGF66CC,整棟(戶)出租,無,1140201~1150131,無,冷氣、熱水器,社會住宅代管
三重區,租賃房屋,新北市三重區過圳街１８號３樓之１７,0.0,,,,1140123,土地0建物1車位0,三層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860529,54.17,1,1,1,有,有,無,16000,295,,0.0,0,,RPROMLRJKHKGFGF78CC,獨立套房,有,1140201~1150131,有,冷氣、熱水器,
永和區,租賃房屋,新北市永和區文化路６５號三樓,0.0,,,,1140123,土地0建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0611004,78.58,3,2,2,有,無,有,22000,280,,0.0,0,此為新北市社會住宅包租代管計畫之物件，評定市價租金為24500元，因選擇代管方案須打九折且簽約租金無條件捨去至百分位，實際租賃契約金額為22000元。,RPVNMLRJKHKGFHF56CC,整棟(戶)出租,無,1140201~1150131,無,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
中和區,租賃房屋,新北市中和區中山路二段３３號１１樓,0.0,,,,1140122,土地0建物0車位0,十一層,13,住宅大樓(11層含以上有電梯),旅館,鋼筋混凝土造,0880906,40.16,3,0,3,有,有,有,19000,473,,0.0,0,僅租賃部分範圍,RPROMLRJKHKGFHF88CC,分租套房,有,1140201~1150331,有,冷氣、熱水器、洗衣機、電視機、冰箱、網路,一般轉租
永和區,租賃房屋,新北市永和區保福路二段２３巷２９號５樓,0.0,,,,1140124,土地0建物0車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720816,44.69,4,2,2,有,無,有,22000,492,,0.0,0,租金總額含水費；,RPSOMLRJKHKGFHF98CC,分租套房,無,1140124~1160723,無,冷氣、熱水器、洗衣機、電視機、冰箱,一般代管
中和區,租賃房屋,新北市中和區成功路１０７巷１４號３樓,0.0,,,,1140123,土地0建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690513,80.86,3,2,2,有,無,有,22500,278,,0.0,0,此為新北市社會住宅包租代管計畫之物件，評定市價租金為25000元，因選擇 代管 方案須打 九折 且簽約租金無條件捨去至百分位，實際租賃契約金額為22500元。,RPWOMLRJKHKGFHF76CC,整棟(戶)出租,無,1140208~1150207,無,冷氣、熱水器,社會住宅代管
鶯歌區,租賃房屋,新北市鶯歌區鶯歌路９６號五樓,0.0,,,,1140121,土地0建物1車位0,五層,14,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1080604,171.10000000000002,3,1,2,有,有,有,19200,112,,0.0,0,此為新北市社會住宅包租代管計畫之物件，評定市價租金為21400元，因選擇代管方案須打九折且簽約租金無條件捨去至百分位，實際租賃契約金額為19200元。管理費每個月2300元不包含在租金內未租賃車位，建物登記含有車位面積；,RPPNMLRJKHKGFIF68CC,整棟(戶)出租,有,1140215~1150214,有,冷氣、熱水器,社會住宅代管
樹林區,租賃房屋,新北市樹林區?智街１２９之８號八樓,0.0,,,,1140125,土地0建物1車位0,八層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0811221,114.17,3,2,2,有,有,無,13800,121,,0.0,0,此為 新北市 社會住宅包租代管計畫之物件，評定市價租金為 15334元，因選擇代管方案須打9折且簽約租金無條件捨去至百分位，實際租賃契約金額 13800元。另有管理費1400元，由承租人負擔。,RPSNMLRJKHKGFIF98CC,整棟(戶)出租,有,1140201~1150131,有,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
樹林區,租賃房屋,新北市樹林區?智街１２９之７號五樓,0.0,,,,1140125,土地0建物1車位0,五層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0811221,138.74,4,2,2,有,有,無,15900,115,,0.0,0,此為 新北市 社會住宅包租代管計畫之物件，評定市價租金為17668 元，因選擇代管方案須打9折且簽約租金無條件捨去至百分位，實際租賃契約金額 15900元。另有管理費1600元，由承租人負擔。,RPTNMLRJKHKGFIF09CC,整棟(戶)出租,有,1140201~1150131,有,熱水器、瓦斯或天然氣,社會住宅代管
板橋區,租賃房屋,新北市板橋區華江一路１７８號十樓,0.0,,,,1140123,土地0建物1車位0,十層,19,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1071227,77.97,2,1,1,有,有,有,23000,295,,0.0,0,此為新北市社會住宅包租代管計畫之物件，評定市價租金為25600元，因選擇代管方案須打九折且簽約租金無條件捨去至百分位，實際租賃契約金額為23000元。管理費每個月2150元不包含在租金內,RPQNMLSJKHKGFAF08CC,整棟(戶)出租,有,1140220~1150219,有,冷氣、熱水器、洗衣機、瓦斯或天然氣,社會住宅代管
板橋區,租賃房屋,新北市板橋區重慶路９３巷２２號５樓,0.0,,,,1140123,土地0建物0車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690828,39.32,5,2,3,有,無,有,22000,560,,0.0,0,多人共同承租2；租金總額含水費；網路費；其他第四台；,RPRNMLSJKHKGFAF18CC,分租套房,無,1140123~1150722,無,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,一般代管
板橋區,租賃房屋,新北市板橋區裕民街５５號２樓,0.0,,,,1140122,土地0建物0車位0,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821026,11.42,4,0,1,有,無,有,7000,613,,0.0,0,本案為分租雅房，本間為205室，租金包含水、網路及第四台等費用。租金總額含水費；網路費；其他第四台；租賃建物部分範圍，且未計入共有部分面積；,RPSNMLSJKHKGFAF28CC,分租雅房,無,1140122~1150121,有,冷氣、電視機、有線電視、網路,一般轉租
五股區,租賃房屋,新北市五股區新五路三段１９２號十樓,0.0,,,,1140122,土地0建物1車位0,十層,19,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1120703,72.82,2,1,1,有,有,無,20000,275,,0.0,0,此為 新北市 社會住宅包租代管計畫之物件，評定市價租金為 22223元，因選擇代管方案須打9折且簽約租金無條件捨去至百分位，實際租賃契約金額 20000元。另有管理費2000元，由承租人負擔。,RPRNMLSJKHKGFBF28CC,整棟(戶)出租,有,1140205~1150204,有,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
新莊區,租賃房屋,新北市新莊區萬安街１２７巷７號２樓,0.0,,,,1140121,土地0建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690206,75.5,2,1,1,有,無,有,17000,225,,0.0,0,此為新北市社會住宅包租代管計畫之物件，評定市價租金為21300元，因選擇包租方案須打8折且簽約租金無條件捨去至百分位，實際租賃契約金額17000元,RPTNMLSJKHKGFBF48CC,整棟(戶)出租,無,1140201~1150131,無,冷氣、熱水器、瓦斯或天然氣,社會住宅包租轉租
五股區,租賃房屋+車位,新北市五股區新城六路１７５號九樓,0.0,,,,1140122,土地0建物1車位1,九層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1100517,96.64,2,1,1,有,有,有,21000,273,坡道平面,30.71,3000,此為 新北市 社會住宅包租代管計畫之物件，評定市價租金為 20001元，因選擇代管方案須打9折且簽約租金無條件捨去至百分位，實際租賃契約金額 18000元。另有管理費2000元，由承租人負擔。,RPUNMLSJKHKGFBF58CC,整棟(戶)出租,有,1140220~1150219,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
新店區,租賃房屋,新北市新店區北宜路二段４１１號十樓,0.0,,,,1140124,土地0建物1車位0,十層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870107,77.92,2,1,1,有,有,有,20000,257,,0.0,0,此為新北市社會住宅包租代管計畫之物件，評定市價租金為25000元，因選擇包租方案須打八折且簽約租金無條件捨去至百分位，實際租賃契約金額為20000元。管理費租賃期間無償,RPRNMLSJKHKGFCF38CC,整棟(戶)出租,有,1140201~1170131,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
淡水區,租賃房屋,新北市淡水區沙崙路１７號８樓,0.0,,,,1140121,土地0建物1車位0,八層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850217,113.01,3,2,2,有,有,有,23000,204,,0.0,0,管理費1830元，租金不含管理費此為新北市社會住宅包租代管計畫之物件，評定市價租金為25600元，因選擇代管方案須打9折且簽約租金無條件捨去至百分位，實際租賃契約金額23000元續租案件；,RPSNMLSJKHKGFEF68CC,整棟(戶)出租,有,1140216~1150215,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
三重區,租賃房屋,新北市三重區仁華街１１８巷２６弄２２號４樓,0.0,,,,1140123,土地0建物0車位0,四層,5,公寓(5樓含以下無電梯),工業用,鋼筋混凝土造,0730718,22.29,4,1,3,有,無,有,13000,583,,0.0,0,租金總額含水費；網路費；其他第四台；,RPUNMLSJKHKGFGF09CC,分租套房,無,1140123~1150122,無,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,一般代管
三重區,租賃房屋,新北市三重區中央北路７９號３樓,0.0,,,,1140126,土地0建物0車位0,三層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0670215,23.0,4,1,4,有,無,有,16000,696,,0.0,0,租金總額含水費；網路費；,RPVNMLSJKHKGFGF56CC,分租套房,無,1140126~1150223,無,冷氣、熱水器、洗衣機、電視機、冰箱、網路,一般代管
三重區,租賃房屋,新北市三重區重陽路四段４２號６樓,0.0,,,,1140124,土地0建物0車位0,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0720504,16.82,6,6,6,有,有,有,13000,773,,0.0,0,,RPXNMLSJKHKGFGF76CC,分租套房,有,1140124~1150123,有,冷氣、熱水器、洗衣機、電視機、冰箱、網路,一般轉租
板橋區,租賃房屋,新北市板橋區裕民街５５號２樓,0.0,,,,1140122,土地0建物0車位0,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821026,11.42,4,0,1,有,無,有,7000,613,,0.0,0,本案為分租雅房，本間為205室，租金包含水、網路及第四台等費用。租金總額含水費；網路費；其他第四台；租賃建物部分範圍，且未計入共有部分面積；,RPVNMLKKKHKGFAF87CC,分租雅房,無,1140122~1150121,有,冷氣、電視機、有線電視、網路,一般轉租
土城區,租賃房屋,新北市土城區永寧路３２巷１０弄２２號二樓,0.0,,,,1140123,土地0建物1車位0,二層,3,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0661027,76.5,3,2,2,有,無,有,19000,248,,0.0,0,此為新北市社會住宅包租代管計畫之物件，評定市價租金為23750元，因選擇包租方案需打八折且簽約租金無條件捨去至百分位，實際租賃契約金額為19000元。,RPTOMLKKKHKGFAF77CC,整棟(戶)出租,無,1140215~1150214,無,冷氣、熱水器,社會住宅包租轉租
土城區,租賃房屋,新北市土城區德峰街５３號４樓,0.0,,,,1140123,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730215,91.79,3,2,1,有,無,有,15000,163,,0.0,0,此為新北市社會住宅包租代管計畫之物件，評定市價租金為16700元，因選擇代管方案須打9折且簽約租金無條件捨去至百分位，實際租賃契約金額15000元。續租案件；,RPVOMLKKKHKGFAF97CC,整棟(戶)出租,無,1140210~1150209,無,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
板橋區,租賃房屋,新北市板橋區漢生東路１１３巷３０號４樓,0.0,,,,1140122,土地0建物1車位0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680921,53.54,3,2,1,有,無,有,20000,374,,0.0,0,此為新北市社會住宅包租代管計畫之物件，評定市價租金為22300元，因選擇代管方案須打9折且簽約租金無條件捨去至百分位實際租賃契約金額20000元。續租案件；,RPXOMLKKKHKGFAF18CC,整棟(戶)出租,無,1140315~1150314,無,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅代管
林口區,租賃房屋,新北市林口區中山路３４號,0.0,,,,1140124,土地0建物0車位0,全,3,透天厝,住宅，日常用品零售場所,鋼筋混凝土造,0960525,33.0,2,0,2,有,無,有,13000,394,,0.0,0,多人共同承租2；租金總額含水費；網路費；其他第四台費用；租賃建物部分範圍，且未計入共有部分面積；,RPROMLKKKHKGFBF67CC,分租套房,無,1140210~1150209,無,冷氣、熱水器、電視機、冰箱、有線電視、網路,
新莊區,租賃房屋,新北市新莊區中港路１１９號三樓之２,0.0,,,,1140122,土地0建物1車位0,三層,7,華廈(10層含以下有電梯),住宅,鋼筋混凝土造,0821124,30.16,1,0,1,有,有,無,13000,431,,0.0,0,此為新北市社會住宅包租代管計畫之物件，評定市價租金為16300元，因選擇包租方案須打8折且簽約租金無條件捨去至百分位，實際租賃契約金額為13000元。,RPUOMLKKKHKGFBF97CC,獨立套房,無,1140210~1150209,有,冷氣、熱水器,社會住宅包租轉租
新店區,租賃房屋,新北市新店區安祥路１１０巷５３號,0.0,,,,1140122,土地0建物1車位0,一層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850120,60.05,2,3,1,有,有,無,23500,391,,0.0,0,租金總額含管理費；,RPPNMLKKKHKGFCF47CC,整棟(戶)出租,有,1140210~1150209,有,冷氣、熱水器、洗衣機、電視機、冰箱,
汐止區,租賃房屋,新北市汐止區樟樹二路３３９巷８號８樓,0.0,,,,1140121,土地0建物1車位0,八層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0861202,50.89,1,0,1,有,有,有,13500,265,,0.0,0,此為新北市社會住宅包租代管計畫之物件，評定市價租金15000元，因選擇代管方案須打9折且簽約租金無條件捨去至百分位，實際租賃契約金額13500元未租賃車位，建物登記含有車位面積；,RPQNMLKKKHKGFDF67CC,獨立套房,有,1140205~1150204,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
汐止區,租賃房屋,新北市汐止區樟樹二路３３０巷５０號３樓,0.0,,,,1140122,土地0建物1車位0,三層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0880111,67.0,2,2,1,有,有,有,15500,231,,0.0,0,此為新北市社會住宅包租代管計畫之物件，評定市價租金為19375元，因選擇包租方案需打八折且簽約租金無條件捨去至百分位，實際租賃契約金額為15500元。,RPRNMLKKKHKGFDF77CC,整棟(戶)出租,有,1140124~1150123,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅包租轉租
淡水區,租賃房屋,新北市淡水區大忠街１１７號３樓之１４,0.0,,,,1140121,土地0建物1車位0,三層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830629,37.72,1,0,1,有,有,有,7300,194,,0.0,0,此為新北市社會住宅包租代管計畫之物件，評定市價租金為8112元，因選擇代管方案需打九折且簽約租金無條件捨去至百分位，實際租賃契約金額為7300元。,RPQNMLKKKHKGFEF77CC,獨立套房,有,1140130~1150129,有,冷氣、熱水器、電視機、冰箱,社會住宅代管
八里區,租賃房屋,新北市八里區中山路一段３６６號五樓,0.0,,,,1140122,土地0建物1車位0,五層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850217,88.88999999999999,3,2,2,有,有,無,14000,157,,0.0,0,此為新北市社會住宅包租代管計畫之物件，評定市價租金為15556元，因選擇代管方案需打九折且簽約租金無條件捨去至百分位，實際租賃契約金額為14000元。,RPSNMLKKKHKGFEF97CC,整棟(戶)出租,有,1140128~1150127,有,冷氣、熱水器,社會住宅代管
八里區,租賃房屋,新北市八里區商港路４２號８樓,0.0,,,,1140121,土地0建物1車位0,八層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840121,157.16,3,2,2,有,有,無,11000,70,,0.0,0,此為新北市社會住宅包租代管計畫之物件，評定市價租金為12223元，因選擇代管方案需打九折且簽約租金無條件捨去至百分位，實際租賃契約金額為11000元。續租案件；,RPXNMLKKKHKGFEF48CC,整棟(戶)出租,有,1140125~1150124,有,冷氣、熱水器、洗衣機,社會住宅代管
蘆洲區,租賃房屋,新北市蘆洲區民族路３１號８樓之１,0.0,,,,1140121,土地0建物1車位0,八層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870826,141.31,3,2,2,有,有,無,26500,188,,0.0,0,管理費1549元，租金不含管理費此為新北市社會住宅包租代管計畫之物件，評定市價租金為33200元，因選擇包租方案須打8折且簽約租金無條件捨去至百分位，實際租賃契約金額26500元,RPTNMLKKKHKGFGF28CC,整棟(戶)出租,有,1140201~1160131,有,冷氣、熱水器、瓦斯或天然氣,社會住宅包租轉租
三重區,租賃房屋+車位,新北市三重區重新路三段１５０號十五樓之九,0.0,,,,1140125,土地0建物1車位1,十五層,24,住宅大樓(11層含以上有電梯),住家用,鋼骨構造,1031226,109.45,0,0,0,無,有,有,30000,274,升降平面,46.02,0,,RPXNMLKKKHKGFGF68CC,整棟(戶)出租,有,1140201~1140331,有,冷氣、熱水器、洗衣機、電視機、冰箱,一般轉租
三重區,租賃房屋,新北市三重區重新路三段１５０號１６樓之１５,0.0,,,,1140125,土地0建物1車位0,十六層,24,住宅大樓(11層含以上有電梯),住家用,鋼骨構造,1031226,94.28999999999999,2,1,1,有,有,有,32000,339,,0.0,0,,RPOOMLKKKHKGFGF87CC,整棟(戶)出租,有,1140301~1150228,有,冷氣、熱水器、洗衣機、電視機、冰箱,一般轉租
三重區,租賃房屋,新北市三重區自強路三段３４巷２４號４樓,0.0,,,,1140124,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0681004,86.0,4,2,1,有,無,有,17000,198,,0.0,0,此為新北市社會住宅包租代管計畫之物件，評定市價租金為21250元，因選擇包租方案需打八折且簽約租金無條件捨去至百分位，實際租賃契約金額為17000元。,RPWOMLKKKHKGFGF68CC,整棟(戶)出租,無,1140201~1150131,無,冷氣、熱水器,社會住宅包租轉租
中和區,租賃房屋,新北市中和區中山路三段１４６號１０樓之１７,0.0,,,,1140121,土地0建物1車位0,十層,14,住宅大樓(11層含以上有電梯),一般商業設施,鋼筋混凝土造,0970930,45.31,1,1,1,有,有,有,21095,466,,0.0,0,,RPSNMLKKKHKGFHF28CC,獨立套房,有,1140201~1150131,有,冷氣、洗衣機、電視機、冰箱,
鶯歌區,租賃房屋,新北市鶯歌區中正三路福德巷２５號三樓,0.0,,,,1140121,土地0建物1車位0,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850126,113.58,3,2,2,有,有,無,20000,176,,0.0,0,此為新北市社會住宅包租代管計畫之物件，評定市價租金22300元，因選擇代管方案須打9折且簽約租金無條件捨去至百分位，實際租賃契約金額20000元,RPRNMLKKKHKGFIF28CC,整棟(戶)出租,有,1140201~1150131,有,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
板橋區,租賃房屋,新北市板橋區文化路２段１２５巷４４號４樓,0.0,,,,1140122,土地0建物1車位0,四層,4,公寓(5樓含以下無電梯),住家用,加強磚造,,68.82,1,1,1,有,無,有,20000,291,,0.0,0,此為新北市社會住宅包租代管計畫之物件，評定市價租金為23000元，因選擇代管方案須打9折且簽約租金無條件捨去至百分位，故實際租賃契約金額20000 元。續租案件；,RPQNMLLKKHKGFAF47CC,獨立套房,無,1140122~1150121,無,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅代管
板橋區,租賃房屋,新北市板橋區館前東路１２８號,0.0,,,,1140123,土地0建物3車位0,見其他登記事項,7,店面(店鋪),商業用,鋼筋混凝土造,0830128,385.09000000000003,0,0,0,無,有,無,85000,221,,0.0,0,含有多個門牌且未個別計算租金新北市板橋區館前東路128號、新北市板橋區館前東路130號、新北市板橋區館前東路132號；租賃期間有約定不同租金第一年每月85000元，第二年每月86000元，第三年每月87000元，第四及第五年每月88000元。；,RPVNMLLKKHKGFAF97CC,,無,1140201~1190131,有,,
土城區,土地,明德段43地號,1863.15,住,,,1140122,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,無,381368,205,,0.0,0,租金總額含稅；,RPVPMLLKKHKGFAF18CC,,,1140201~1301031,,,
新莊區,租賃房屋,新北市新莊區民安西路６５號３樓,0.0,,,,1140130,土地0建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0740829,88.16,3,2,1,有,無,有,20000,227,,0.0,0,此為新北市社會住宅包租代管計畫之物件，評定市價租金為22300元，因選擇代管方案須打9折且簽約租金無條件捨去至百分位，故實際租賃契約金額20000 元。續租案件；,RPQNMLLKKHKGFBF57CC,整棟(戶)出租,無,1140130~1150129,無,熱水器,社會住宅代管
新莊區,租賃房屋,新北市新莊區民安西路２９１號二樓,0.0,,,,1140124,土地0建物0車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701125,80.55,3,0,3,有,無,有,8000,99,,0.0,0,水電費瓦斯費由承租人負擔,RPOPMLLKKHKGFBF57CC,分租套房,無,1140205~1150204,無,熱水器、洗衣機、冰箱、瓦斯或天然氣,
新莊區,租賃房屋,新北市新莊區民安西路３９８號二樓,0.0,,,,1140124,土地0建物0車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710925,91.5,3,0,3,有,無,有,8000,87,,0.0,0,水電費瓦斯費由承租人負擔,RPSPMLLKKHKGFBF97CC,分租套房,無,1140212~1150211,無,冷氣、熱水器、電視機、冰箱、瓦斯或天然氣,
三芝區,租賃房屋,新北市三芝區樂全街３８號六樓,0.0,,,,1140122,土地0建物1車位0,六層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850601,48.42,1,1,1,有,有,有,7200,149,,0.0,0,此為新北市社會住宅包租代管計畫之物件評定市價租金為8001元因選擇代管方案須打9折且簽約租金無條件捨去至百分位實際租賃契約金額7200元。,RPRNMLLKKHKGFEF97CC,獨立套房,有,1140127~1150126,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
淡水區,租賃房屋,新北市淡水區水源街一段３４巷８號三樓,0.0,,,,1140121,土地0建物1車位0,三層,3,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0760704,67.95,3,1,1,有,無,有,12000,177,,0.0,0,此為新北市社會住宅包租代管計畫之物件評定市價租金為13334元因選擇代管方案須打9折且簽約租金無條件捨去至百分位實際租賃契約金額12000元。,RPTNMLLKKHKGFEF18CC,整棟(戶)出租,無,1140121~1150120,無,冷氣、熱水器、電視機、冰箱、瓦斯或天然氣,社會住宅代管
八里區,租賃房屋,新北市八里區龍形三街６巷１０號十四樓,0.0,,,,1140124,土地0建物1車位0,十四層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1110916,80.64,2,1,1,有,有,有,15000,186,,0.0,0,此為新北市社會住宅包租代管計畫之物件評定市價租金為16668元因選擇代管方案須打9折且簽約租金無條件捨去至百分位實際租賃契約金額15000元。,RPRPMLLKKHKGFEF18CC,整棟(戶)出租,有,1140201~1150131,有,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
淡水區,租賃房屋,新北市淡水區八勢一街３９巷３號十二樓,0.0,,,,1140123,土地0建物1車位0,十二層,23,住宅大樓(11層含以上有電梯),集合住宅,鋼骨構造,1130620,152.76,3,2,2,有,有,有,20000,131,,0.0,0,此為新北市社會住宅包租代管計畫之物件評定市價租金為22223元因選擇代管方案須打9折且簽約租金無條件捨去至百分位實際租賃契約金額20000元。,RPSPMLLKKHKGFEF28CC,整棟(戶)出租,有,1140201~1150131,有,冷氣、熱水器、洗衣機、瓦斯或天然氣,社會住宅代管
淡水區,租賃房屋+車位,新北市淡水區濱海路二段２０２巷６５弄８號６樓,12.98,住,,,1140124,土地1建物1車位1,六層,14,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1130712,114.78999999999999,2,2,2,有,有,有,23000,200,坡道平面,29.54,0,,RPUPMLLKKHKGFEF48CC,整棟(戶)出租,有,1140215~1150214,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,
