鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
中壢區,租賃房屋,桃園市中壢區成章四街９８號３樓,0.0,,,,1140124,土地0建物1車位0,三層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840814,107.77000000000001,3,2,2,有,有,無,10000,93,,0.0,0,管理費、水電費、瓦斯費由承租人負擔續租案件；,RPROMLQJKHKGFBH38CC,整棟(戶)出租,有,1140215~1150214,有,冷氣、熱水器、洗衣機、瓦斯或天然氣,社會住宅代管
觀音區,租賃房屋+車位,桃園市觀音區福祥街１２３之６號五樓,0.0,,,,1140123,土地0建物1車位1,五層,5,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1120317,70.28,2,1,1,有,有,有,17000,242,坡道平面,0.0,2000,社會住宅,RPUOMLQJKHKGFBH68CC,整棟(戶)出租,無,1140203~1150202,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
中壢區,租賃房屋+車位,桃園市中壢區仁德八街２１號十二樓之１,0.0,,,,1140123,土地0建物1車位1,十二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970714,81.91,3,1,1,有,有,有,16500,201,坡道平面,0.0,3000,社會住宅,RPVOMLQJKHKGFBH78CC,整棟(戶)出租,有,1140310~1150309,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
中壢區,租賃房屋,桃園市中壢區大安街２８號２樓,0.0,,,,1140123,土地0建物0車位0,全,4,透天厝,住家用,鋼筋混凝土造,0791110,17.0,6,0,6,有,無,有,6000,353,,0.0,0,租賃建物部分範圍，且未計入共有部分面積；,RPOPMLQJKHKGFBH18CC,分租套房,無,1140125~1150124,無,冷氣、熱水器、電視機、冰箱、有線電視、網路,一般轉租
中壢區,租賃房屋,桃園市中壢區強國路１５號２樓,0.0,,,,1140126,土地0建物0車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710227,17.0,3,0,3,有,無,有,12000,706,,0.0,0,租賃建物部分範圍，且未計入共有部分面積；,RPPPMLQJKHKGFBH28CC,分租套房,無,1140130~1150129,無,冷氣、熱水器、電視機、冰箱、有線電視、網路,一般轉租
龍潭區,租賃房屋+車位,桃園市龍潭區民族路４３４巷２０之８號１１樓,0.0,,,,1140122,土地0建物1車位1,十一層,11,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1050601,145.53,2,2,1,有,有,有,16500,126,坡道平面,34.74,2500,水費、電費、瓦斯費、網路費及每月管理費2000元整由承租人負擔。,RPPNMLQJKHKGFCH18CC,整棟(戶)出租,有,1140201~1150131,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣、有線電視,社會住宅代管
龍潭區,租賃房屋,桃園市龍潭區民有一街２３３之８號四樓,0.0,,,,1140129,土地0建物0車位0,四層,15,住宅大樓(11層含以上有電梯),一般服務業,鋼筋混凝土造,1110614,27.6,2,2,1,有,有,有,3000,109,,0.0,0,續租案件；,RPSNMLQJKHKGFCH48CC,分租雅房,有,1140129~1140728,有,冷氣、熱水器、洗衣機、電視機、冰箱,一般代管
楊梅區,租賃房屋,桃園市楊梅區永平路２１０巷２之１號四樓,0.0,,,,1140122,土地0建物1車位0,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830316,92.03,3,2,1,有,有,有,13000,141,,0.0,0,管理費另計500元,RPPNMLQJKHKGFDH28CC,整棟(戶)出租,有,1140215~1150214,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
楊梅區,租賃房屋,桃園市楊梅區福羚路７２號４樓,0.0,,,,1140121,土地0建物0車位0,四層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840126,34.0,2,0,2,有,無,有,16000,471,,0.0,0,租賃建物部分範圍，且未計入共有部分面積；,RPOOMLQJKHKGFDH28CC,分租套房,無,1140123~1150122,有,冷氣、熱水器、電視機、冰箱、有線電視、網路,一般轉租
蘆竹區,租賃房屋+車位,桃園市蘆竹區長壽二街２６號１０樓,0.0,,,,1140125,土地0建物1車位1,見其他登記事項,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840415,197.74,4,2,2,有,有,有,19500,99,坡道平面,0.0,2000,水費、電費、瓦斯費、網路費及每月管理費2200元整由承租人負擔。無法區分車位面積。,RPOOMLQJKHKGFEH38CC,整棟(戶)出租,有,1140217~1150216,有,熱水器、瓦斯或天然氣,社會住宅代管
蘆竹區,租賃房屋,桃園市蘆竹區大興八街９３號６樓之６,0.0,,,,1140125,土地0建物0車位0,六層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980423,22.58,3,3,3,有,有,有,10000,443,,0.0,0,租金總額含管理費；網路費；其他第四台；,RPPOMLQJKHKGFEH48CC,分租套房,有,1140125~1150124,有,冷氣、熱水器、電視機、冰箱、有線電視、網路,
八德區,租賃房屋,桃園市八德區介壽路一段３６４巷３０之４號,0.0,,,,1140130,土地0建物0車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0751103,32.79,4,4,4,有,無,有,15500,473,,0.0,0,,RPRNMLQJKHKGFFH68CC,分租套房,無,1140126~1150125,無,冷氣、熱水器、洗衣機、電視機、冰箱,
八德區,租賃房屋,桃園市八德區高城七街１５巷１５之２號,0.0,,,,1140130,土地0建物0車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710706,22.09,3,3,3,有,無,有,12000,543,,0.0,0,,RPSNMLQJKHKGFFH78CC,分租套房,無,1140126~1150125,無,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,
龜山區,土地,陳厝段1152地號,165.29,其他,,,1140124,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,無,36000,218,,0.0,0,含增建或未登記建物；,RPPNMLQJKHKGFHH68CC,,,1140224~1190223,,,
中壢區,租賃房屋,桃園市中壢區復華六街６９號四樓,0.0,,,,1140124,土地0建物1車位0,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830815,104.33000000000001,3,2,2,有,有,無,12000,115,,0.0,0,管理費、水電費、瓦斯費由承租人負擔,RPSNMLRJKHKGFBH48CC,整棟(戶)出租,有,1140201~1150131,有,熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅代管
楊梅區,租賃房屋,桃園市楊梅區金龍一路２８號７樓,0.0,,,,1140124,土地0建物1車位0,七層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1110318,161.06,3,2,2,有,有,有,19000,118,,0.0,0,管理費2500元，由承租人負擔未租賃車位，建物登記含有車位面積；續租案件；,RPQNMLRJKHKGFDH48CC,整棟(戶)出租,有,1140201~1150131,有,冷氣、熱水器、電視機、瓦斯或天然氣,社會住宅代管
蘆竹區,租賃房屋+車位,桃園市蘆竹區機捷路二段８１６之３號四樓,0.0,,,,1140124,土地0建物1車位1,四層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1110830,131.89,3,1,2,有,有,有,23400,190,坡道平面,24.41,3000,社會住宅,RPQNMLRJKHKGFEH58CC,整棟(戶)出租,有,1140201~1150131,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
大園區,租賃房屋,桃園市大園區拔子林二路１７巷３２之１號四樓,0.0,,,,1140123,土地0建物1車位0,四層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101116,58.65,1,0,1,有,有,有,15000,256,,0.0,0,管理費、水電費、瓦斯費由承租人負擔,RPRNMLRJKHKGFEH68CC,獨立套房,有,1140205~1150204,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣、有線電視、網路,社會住宅包租轉租
龜山區,租賃房屋,桃園市龜山區華亞三路１９９巷１３號六樓,0.0,,,,1140121,土地0建物1車位0,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1081205,163.51,3,1,2,有,有,有,24000,147,,0.0,0,社宅管理費每月3000元由出租人負擔停車位管理費每月400元由出租人負擔機車位1個，於地上1層，無租金未租賃車位，建物登記含有車位面積；續租案件；,RPWNMLRJKHKGFHH86CC,整棟(戶)出租,有,1140205~1150204,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
桃園區,租賃房屋+車位,桃園市桃園區同德十街２０巷１９號三樓,0.0,,,,1140121,土地0建物1車位1,三層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0890815,133.16,4,1,2,有,有,有,18000,135,坡道平面,0.0,2300,社會住宅，管理費2200元由承租人負擔。,RPUNMLSJKHKGFAH68CC,整棟(戶)出租,有,1140208~1150207,有,冷氣、熱水器、洗衣機、電視機、瓦斯或天然氣,社會住宅代管
桃園區,租賃房屋+車位,桃園市桃園區同德十街４５號七號,0.0,,,,1140123,土地0建物1車位1,七層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0881018,106.24,3,1,2,有,有,有,23000,216,坡道平面,0.0,3000,社會住宅，管理費2000元由承租人負擔。,RPVNMLSJKHKGFAH78CC,整棟(戶)出租,有,1140201~1150131,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
觀音區,租賃房屋+車位,桃園市觀音區富平街５８號二樓,0.0,,,,1140131,土地0建物0車位1,二層,5,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1110207,20.19,3,0,3,有,無,有,8400,416,一樓平面,0.0,0,租金總額含管理費；網路費；續租案件；,RPWNMLSJKHKGFBH98CC,分租套房,無,1140215~1150228,有,冷氣、熱水器、洗衣機、電視機、冰箱、網路,一般代管
觀音區,租賃房屋+車位,桃園市觀音區二聖路１１８號四樓,0.0,,,,1140124,土地0建物1車位2,四層,10,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1130507,80.24,3,2,2,有,有,無,17000,212,坡道平面,0.0,3000,,RPXNMLSJKHKGFBH09CC,整棟(戶)出租,無,1140131~1150130,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,
中壢區,租賃房屋,桃園市中壢區成功路９４巷３５-４號,0.0,,,,1140126,土地0建物0車位0,全,5,透天厝,住家用,鋼筋混凝土造,0800213,17.3,10,0,10,有,無,有,8000,462,,0.0,0,租金總額含管理費；水費；網路費；含增建或未登記建物；,RPVOMLSJKHKGFBH98CC,分租套房,無,1140126~1150228,無,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,一般代管
楊梅區,租賃房屋+車位,桃園市楊梅區新農街５３３之１號,0.0,,,,1140123,土地0建物1車位1,二層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0941020,148.68,3,3,2,有,有,有,20000,135,坡道平面,0.0,1000,管理費另計2000元機車位另計0元續租案件；,RPQNMLSJKHKGFDH58CC,整棟(戶)出租,有,1140215~1150214,有,冷氣、熱水器、瓦斯或天然氣,社會住宅包租轉租
八德區,租賃房屋+車位,桃園市八德區豐德路３７６號三樓,0.0,,,,1140122,土地0建物1車位1,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020503,206.06,3,2,2,有,有,有,24000,123,坡道平面,35.87,3000,管理費另計4000元機車位另計0元續租案件；,RPVNMLSJKHKGFFH66CC,整棟(戶)出租,有,1140223~1150222,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
桃園區,租賃房屋,桃園市桃園區博愛路１５７號５樓,0.0,,,,1140122,土地0建物1車位0,五層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030225,83.77,2,2,1,有,有,有,19000,227,,0.0,0,,RPVOMLKKKHKGFAH18CC,整棟(戶)出租,有,1140202~1160201,有,冷氣、熱水器、冰箱,
桃園區,租賃房屋,桃園市桃園區大同路２０９巷２號１樓C室,0.0,,,,1140122,土地0建物0車位0,一層,3,公寓(5樓含以下無電梯),住家用,加強磚造,0591228,21.1,3,0,3,有,無,有,8000,379,,0.0,0,租金總額含水費；網路費；其他有線電視費；,RPRPMLKKKHKGFAH87CC,分租套房,無,1140206~1150405,無,冷氣、熱水器、電視機、冰箱、有線電視、網路,
觀音區,租賃房屋+車位,桃園市觀音區中山路１４５號二樓之２,0.0,,,,1140122,土地0建物1車位1,二層,5,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1101005,96.14,2,1,2,有,有,有,15500,180,一樓平面,18.39,1500,管理費另計1500元,RPPOMLKKKHKGFBH67CC,整棟(戶)出租,有,1140205~1150204,有,冷氣、熱水器、洗衣機、冰箱,社會住宅代管
龜山區,租賃房屋,桃園市龜山區南上路２８０巷９-２號１樓B８室,0.0,,,,1140121,土地0建物0車位0,一層,4,華廈(10層含以下有電梯),作業廠房,鋼筋混凝土造,1120814,17.42,16,0,16,有,無,有,11000,631,,0.0,0,水費每月100元另計租金總額含網路費；其他有線電視費；租賃建物部分範圍，且未計入共有部分面積；,RPWNMLKKKHKGFHH88CC,分租套房,無,1140201~1150131,有,冷氣、熱水器、電視機、冰箱、有線電視、網路,
龜山區,租賃房屋,桃園市龜山區南上路２８０巷９-２號３樓D１室,0.0,,,,1140121,土地0建物0車位0,三層,4,華廈(10層含以下有電梯),作業廠房,鋼筋混凝土造,1120814,15.47,9,0,9,有,無,有,16000,1034,,0.0,0,水費每月100元另計租金總額含網路費；其他有線電視費；租賃建物部分範圍，且未計入共有部分面積；,RPXNMLKKKHKGFHH98CC,分租套房,無,1140201~1150131,有,冷氣、熱水器、電視機、冰箱、有線電視、網路,
龜山區,租賃房屋,桃園市龜山區南上路２８０巷９-２號１樓A７室,0.0,,,,1140122,土地0建物0車位0,一層,4,華廈(10層含以下有電梯),作業廠房,鋼筋混凝土造,1120814,15.96,16,0,16,有,無,有,11000,689,,0.0,0,水費每月100元另計租金總額含網路費；其他有線電視費；租賃建物部分範圍，且未計入共有部分面積；,RPOOMLKKKHKGFHH18CC,分租套房,無,1140201~1150131,有,冷氣、熱水器、電視機、冰箱、有線電視、網路,
桃園區,租賃房屋,桃園市桃園區寶慶路３２６號七樓之１,0.0,,,,1140122,土地0建物1車位0,七層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840714,67.7,2,1,1,有,有,有,14500,214,,0.0,0,,RPXNMLLKKHKGFAH38CC,整棟(戶)出租,有,1140201~1150131,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅代管
桃園區,租賃房屋+車位,桃園市桃園區中埔二街１９８號十樓,0.0,,,,1140122,土地0建物1車位2,十層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0981005,294.64,4,2,2,有,有,無,50000,170,坡道平面,38.68,0,租金總額含管理費；,RPOOMLLKKHKGFAH57CC,整棟(戶)出租,有,1140210~1170209,有,,
桃園區,租賃房屋,桃園市桃園區春日路１１１９號１０樓之１２,9.33,住,,,1140128,土地1建物1車位0,十層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890831,69.02,1,1,1,有,有,有,16852,244,,0.0,0,其他管理費1148元；,RPRPMLLKKHKGFAH97CC,獨立套房,有,1140201~1150131,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,一般轉租
桃園區,租賃房屋,桃園市桃園區經國一路６５號６樓,54.71,商,,,1140123,土地1建物1車位0,六層,12,辦公商業大樓,一般事務所／辦公室,鋼筋混凝土造,1090410,554.54,2,1,6,有,有,無,120000,216,,0.0,0,,RPSPMLLKKHKGFAH08CC,,有,1140301~1190228,有,冷氣,
桃園區,租賃房屋+車位,桃園市桃園區民生路５５巷２０號６樓,0.0,,,,1140121,土地0建物1車位1,六層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0980410,119.78,2,2,1,有,有,有,24000,200,坡道平面,0.0,0,租金總額含管理費；,RPWPMLLKKHKGFAH48CC,整棟(戶)出租,有,1140210~1150209,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,
桃園區,租賃房屋+車位,桃園市桃園區大業路一段３３８號９樓,0.0,,,,1140123,土地0建物1車位1,九層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950910,112.9,3,2,2,有,有,有,28000,248,坡道平面,0.0,0,租金總額含管理費；,RPXPMLLKKHKGFAH58CC,整棟(戶)出租,有,1140301~1170229,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,
觀音區,租賃房屋,桃園市觀音區敬業街７１巷１２號五樓,0.0,,,,1140122,土地0建物1車位0,五層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0950620,95.34,3,2,2,有,有,有,13500,142,,0.0,0,管理費另計500元,RPRNMLLKKHKGFBH87CC,整棟(戶)出租,有,1140210~1150209,有,冷氣、熱水器,社會住宅包租轉租
中壢區,租賃房屋,桃園市中壢區中山東路三段１２０號８樓,0.0,,,,1140122,土地0建物0車位0,八層,14,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1110907,154.18,2,2,2,有,有,有,18000,117,,0.0,0,租金總額含管理費；,RPXNMLLKKHKGFBH48CC,分租套房,有,1140203~1150202,有,冷氣、熱水器、洗衣機、電視機、冰箱,
中壢區,租賃房屋,桃園市中壢區華美一路１６巷２２號五樓,0.0,,,,1140122,土地0建物1車位0,五層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0891021,120.69,4,1,2,有,無,有,17000,141,,0.0,0,,RPOOMLLKKHKGFBH67CC,整棟(戶)出租,無,1140210~1150209,有,冷氣、熱水器、洗衣機、冰箱,社會住宅代管
中壢區,租賃房屋,桃園市中壢區興仁路二段９９號九樓之１１,0.0,,,,1140123,土地0建物1車位0,九層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0950520,31.66,1,0,1,有,有,有,6700,212,,0.0,0,,RPTOMLLKKHKGFBH18CC,獨立套房,有,1140123~1150122,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅包租轉租
中壢區,租賃房屋+車位,桃園市中壢區高鐵站前東路一段９９號５樓之７,0.0,,,,1140125,土地0建物1車位1,五層,17,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1100908,60.5,1,1,1,有,有,有,18844,311,坡道平面,0.0,0,,RPXPMLLKKHKGFBH68CC,獨立套房,有,1140201~1150131,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,一般轉租
龍潭區,租賃房屋+車位,桃園市龍潭區聖亭路３００巷１６０號,0.0,,,,1140122,土地0建物1車位1,一層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821015,96.05000000000001,3,2,1,有,有,有,15000,156,一樓平面,0.0,1000,管理費另計500元,RPQNMLLKKHKGFCH87CC,整棟(戶)出租,有,1140220~1150219,有,熱水器,社會住宅包租轉租
龍潭區,租賃房屋,桃園市龍潭區民有一街２３３之８號４樓,0.0,,,,1140129,土地0建物0車位0,四層,15,住宅大樓(11層含以上有電梯),一般服務業,鋼筋混凝土造,1110614,45.09,2,2,1,有,有,有,12000,266,,0.0,0,續租案件；,RPTNMLLKKHKGFCH18CC,分租雅房,有,1140129~1140728,有,冷氣、熱水器、洗衣機、電視機、冰箱,一般代管
蘆竹區,租賃房屋+車位,桃園市蘆竹區興中街５３號十二樓之１,0.0,,,,1140123,土地0建物1車位1,十二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951105,142.19,3,1,2,有,有,無,14000,115,坡道平面,29.18,1000,管理費另計2000元機車費另計0元,RPSNMLLKKHKGFEH28CC,整棟(戶)出租,有,1140210~1150209,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
平鎮區,租賃房屋,桃園市平鎮區延平路三段４４０巷５３弄３號五樓,0.0,,,,1140122,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0811214,107.63,3,2,1,有,無,無,8000,74,,0.0,0,,RPPNMLLKKHKGFGH18CC,整棟(戶)出租,無,1140205~1150104,無,熱水器,社會住宅代管
龜山區,租賃房屋,桃園市龜山區文化二路３０７號十二樓A室,0.0,,,,1140123,土地0建物0車位0,十二層,14,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1110127,11.83,3,0,3,有,有,有,12000,1014,,0.0,0,租金總額含管理費；水費；網路費；租賃建物部分範圍，且未計入共有部分面積；,RPPNMLLKKHKGFHH38DC,分租套房,有,1140201~1150131,有,冷氣、熱水器、洗衣機、電視機、冰箱、網路,
龜山區,租賃房屋,桃園市龜山區文化二路３０７號十二樓C室,0.0,,,,1140123,土地0建物0車位0,十二層,14,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1110127,11.6,3,0,3,有,有,有,12000,1034,,0.0,0,租金總額含管理費；水費；網路費；租賃建物部分範圍，且未計入共有部分面積；,RPQNMLLKKHKGFHH48DC,分租套房,有,1140201~1150131,有,冷氣、熱水器、洗衣機、電視機、冰箱、網路,
桃園區,租賃房屋+車位,桃園市桃園區中正路１３９０號三樓之二,0.0,,,,1140122,土地0建物1車位1,三層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830803,123.1,3,2,1,有,有,有,20000,162,坡道平面,0.0,2000,管理費另計2000元機車位另計0元,RPPNMLMKKHKGFAH67CC,整棟(戶)出租,有,1140301~1150228,有,冷氣、熱水器、瓦斯或天然氣,社會住宅包租轉租
桃園區,租賃房屋+車位,桃園市桃園區大業路一段１９２號四樓,0.0,,,,1140121,土地0建物1車位1,四層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940302,104.15,2,1,1,有,有,有,19000,206,坡道平面,23.94,2500,社會住宅，管理費2000元由承租人負擔。,RPXOMLMKKHKGFAH58CC,整棟(戶)出租,有,1140205~1150204,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
龍潭區,租賃房屋,桃園市龍潭區中興路４８９巷１６弄８號,0.0,,,,1140123,土地0建物1車位0,全,2,透天厝,住家用,加強磚造,0701104,77.6,2,2,2,有,無,有,15000,193,,0.0,0,,RPPNMLMKKHKGFCH87CC,整棟(戶)出租,無,1140201~1151231,無,冷氣、熱水器、洗衣機、冰箱,社會住宅包租轉租
大園區,租賃房屋+車位,桃園市大園區民生南路２號三樓之１,0.0,,,,1140126,土地0建物1車位1,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1070914,61.55,1,0,1,有,無,有,11000,179,升降平面,0.0,0,,RPWNMLMKKHKGFEH78CC,獨立套房,無,1140130~1150129,有,冷氣、熱水器、洗衣機、電視機、冰箱,一般轉租
平鎮區,租賃房屋,桃園市平鎮區平東路２３９巷２７弄２７號四樓,0.0,,,,1140124,土地0建物1車位0,四層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0900807,121.91,3,2,1,有,有,有,12000,98,,0.0,0,管理費另計1200元,RPPNMLMKKHKGFGH28CC,整棟(戶)出租,有,1140325~1150324,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
龜山區,租賃房屋,桃園市龜山區萬壽路一段５１６巷１８弄１２之３號,0.0,,,,1140124,土地0建物1車位0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0660506,41.38,2,1,1,有,無,有,17000,411,,0.0,0,,RPPNMLMKKHKGFHH38CC,整棟(戶)出租,無,1140201~1150131,無,冷氣、熱水器、冰箱,社會住宅代管
中壢區,租賃房屋,桃園市中壢區興仁路二段９９號４樓之２８,0.0,,,,1140123,土地0建物1車位0,四層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0950520,31.65,1,0,1,有,有,有,6800,215,,0.0,0,,RPXNMLNKKHKGFBH68CC,獨立套房,有,1140202~1150201,有,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,社會住宅包租轉租
中壢區,租賃房屋,桃園市中壢區興仁路二段９９號４樓之８９,0.0,,,,1140123,土地0建物1車位0,四層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0950520,31.65,1,0,1,有,有,有,6800,215,,0.0,0,,RPPOMLNKKHKGFBH97CC,獨立套房,有,1140201~1150131,有,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,社會住宅包租轉租
中壢區,租賃房屋,桃園市中壢區興仁路二段９９號６樓之２９,0.0,,,,1140123,土地0建物1車位0,六層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0950520,31.66,1,0,1,有,有,有,6300,199,,0.0,0,,RPROMLNKKHKGFBH18CC,獨立套房,有,1140223~1150222,有,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,社會住宅包租轉租
大溪區,租賃房屋+車位,桃園市大溪區埔頂路一段３０８號,0.0,,,,1140125,土地0建物0車位1,全,3,透天厝,住家用,鋼筋混凝土加強磚造,0741017,15.0,5,5,5,有,無,有,6500,433,一樓平面,0.0,0,,RPPOMLNKKHKGFCH08CC,分租套房,無,1140121~1150120,無,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,一般代管
楊梅區,租賃房屋,桃園市楊梅區民族路五段１４７巷１４弄２號四樓,0.0,,,,1140124,土地0建物0車位0,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1070126,68.03999999999999,3,3,3,有,無,有,10000,147,,0.0,0,,RPROMLNKKHKGFDH38CC,分租套房,無,1140121~1150120,有,冷氣、熱水器、洗衣機、冰箱、有線電視、網路,一般代管
中壢區,租賃房屋,桃園市中壢區中北路２２號,23.14,住,,,1140124,土地1建物1車位0,見其他登記事項,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0691211,169.17,0,0,0,無,無,無,54000,319,,0.0,0,含增建或未登記建物；,RPPNMLNKKHKGFBH97DC,,無,1140403~1170402,無,,
中壢區,租賃房屋+車位,桃園市中壢區福州二街５２０號五樓之３,0.0,,,,1140123,土地0建物1車位1,五層,13,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1020115,150.07,3,2,2,有,有,有,22498,150,坡道平面,35.71,0,,RPSPMLOKKHKGFBH48CC,整棟(戶)出租,有,1140203~1150202,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,
中壢區,租賃房屋+車位,桃園市中壢區月山路２８８號七樓,0.0,,,,1140123,土地0建物1車位1,七層,11,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1120526,105.31,2,2,1,有,有,有,17000,184,坡道平面,29.33,3000,管理費另計3500元機車位另計0元,RPPQMLOKKHKGFBH28CC,整棟(戶)出租,有,1140315~1150314,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
中壢區,租賃房屋,桃園市中壢區寧夏二街４３號,0.0,,,,1140125,土地0建物0車位0,全,5,透天厝,住家用,鋼筋混凝土造,0770907,17.0,44,0,44,有,無,有,5500,324,,0.0,0,租賃建物部分範圍，且未計入共有部分面積；,RPRQMLOKKHKGFBH48CC,分租套房,無,1140201~1150131,無,冷氣、熱水器、電視機、冰箱、有線電視、網路,一般轉租
